episode_id,season_id,episode_number,title,air_date,main_challenge,main_challenge_type,mini_challenge,runway_theme,lip_sync_song_id,lip_sync_track,eliminated_id,power_up_used,mini_challenge_winner_prize,maxi_challenge_prize,synopsis,untucked_notes
AS08E01,AS08,1,The Fame Games,2023-05-12,Write and perform,Girl Group,Model two looks on the runway,Famous Forever,S0308,main,Q0058,-,-,"$5,000 cash prize","The queens write and perform an original verse to a disco or glam-rock rendition on ""Money, Success, Fame, Glamour."", with Idina Menzel as guest judge. On the runway, the queens present looks for the category Famous Forever. Kahanna Montrese takes the top spot; lip sync assassin Aja LaBeija appears; Aja wins the lip sync; Monica Beverly Hillz is eliminated.",-
AS08E02,AS08,2,It's RDR Live!,2023-05-12,Perform in a sketch comedy performance,Acting,-,Net Gala,S0309,main,Q0097,-,-,"$5,000 cash prize","The queens perform in a sketch comedy performance of RDR Live, with Robin Thede as guest judge. On the runway, the queens present looks for the category Net Gala. Bobby Moynihan appears as special guest. Jimbo takes the top spot; lip sync assassin Pangina Heals appears; Pangina Heals wins the lip sync; Naysha Lopez is eliminated.",-
AS08E03,AS08,3,The Supermarket Ball,2023-05-19,The Supermarket Ball,Design,-,"Legend-dairy Queens, Fruity Patootie, and Supermarket Supermodel",S0310,main,Q0085,-,-,"$5,000 cash prize","The main challenge is The Supermarket Ball, with Jojo Siwa as guest judge. On the runway, the queens present looks for the category Legend-dairy Queens, Fruity Patootie, and Supermarket Supermodel. Jessica Wild takes the top spot; lip sync assassin Ra'Jah O'Hara appears; Jessica Wild wins the lip sync; Mrs. Kasha Davis is eliminated.",-
AS08E04,AS08,4,Screen Queens,2023-05-26,Create trailers for a scripted series,Advert,-,Ass The World Turns,S0311,main,Q0064,-,-,"$5,000 cash prize","The queens create trailers for a scripted series, with Maude Apatow as guest judge. On the runway, the queens present looks for the category Ass The World Turns. Jimbo takes the top spot; lip sync assassin Shannel appears; Shannel wins the lip sync; Darienne Lake is eliminated.",-
AS08E05,AS08,5,Snatch Game of Love,2023-06-02,Snatch Game of Love,Snatch Game,-,Ruveal Yourself,S0312,main,-,-,-,"$5,000 cash prize","The main challenge is Snatch Game of Love, with Bowen Yang and Matt Rogers as guest judges. On the runway, the queens present looks for the category Ruveal Yourself. Jimbo takes the top spot; lip sync assassin Jasmine Kennedie appears; Jasmine Kennedie wins the lip sync; N/A is eliminated.",-
AS08E06,AS08,6,JOAN: The Unauthorized Rusical!,2023-06-09,Joan: The Unauthorised Rusical,Rusical,-,Night of 1000 Grace Jones,S0313,main,Q0114,-,-,"$5,000 cash prize","The main challenge is Joan: The Unauthorised Rusical, with Adam Shankman as guest judge. On the runway, the queens present looks for the category Night of 1000 Grace Jones. Kandy Muse takes the top spot; lip sync assassin Angeria Paris VanMicheals appears; Kandy Muse wins the lip sync; Jaymes Mansfield is eliminated.",-
AS08E07,AS08,7,Forensic Queens,2023-06-16,"Improvise in the new RuPrime series ""Forensic Queens""",Acting,-,Miss Fill In The Blank,S0314,main,Q0140,-,-,"$5,000 cash prize","The queens improvise in the new RuPrime series ""Forensic Queens"", with Javicia Leslie as guest judge. On the runway, the queens present looks for the category Miss Fill In The Blank. LaLa Ri takes the top spot; lip sync assassin Jorgeous appears; LaLa Ri wins the lip sync; Kahanna Montrese is eliminated.",-
AS08E08,AS08,8,You’re A Winner Baby!,2023-06-23,"Transform materials into your own signature look that screams ""I'm A Winner Baby!""",Design,-,I'm A Winner Baby!,S0315,main,Q0164,-,-,"$5,000 cash prize","The queens transform materials into their own signature look that screams ""I'm A Winner Baby!"", with Brandon Boyd as guest judge. On the runway, the queens present looks for the category I'm A Winner Baby!. Raven and Shannel appear as special guests. Alexis Michelle takes the top spot; lip sync assassin Nicky Doll appears; Alexis Michelle wins the lip sync; LaLa Ri is eliminated.",-
AS08E09,AS08,9,"Carson Kressley, This is Your Gay Life",2023-06-30,The Carson Kressley Roast,Comedy,-,Snow Bunny,S0316,main,Q0105,-,-,"$5,000 cash prize","The main challenge is The Carson Kressley Roast, with Thom Filicia as guest judge. On the runway, the queens present looks for the category Snow Bunny. Katya appears as special guest. Jimbo takes the top spot; lip sync assassin Silky Nutmeg Ganache appears; Jimbo wins the lip sync; Alexis Michelle is eliminated.",-
AS08E10,AS08,10,The Letter “L”,2023-07-07,Transform lesbians into fabulous drag queens,MakeOver,"In 45 minutes, transform their torsos inspired by a special Jean Paul Gaultier fragrance and",Drag Family Resemblance,S0317,main,Q0015,-,"$2,500 cash prize from Jean Paul Gaultier","$5,000 cash prize","The queens transform lesbians into fabulous drag queens, with Zooey Deschanel as guest judge. On the runway, the queens present looks for the category Drag Family Resemblance. Kandy Muse takes the top spot; lip sync assassin Priyanka appears; Priyanka wins the lip sync; Jessica Wild is eliminated.",-
AS08E11,AS08,11,The Fame Games Variety Extravaganza,2023-07-14,Showcase a solo performance in,Talent Show,Reading Challenge,-,S0318,main,-,-,"$2,500 cash prize","$5,000 cash prize","The queens showcase a solo performance in The Fame Games Variety Extravaganza, with Ego Nwodim as guest judge. Jaymes Mansfield and LaLa Ri take the top spots; Jaymes Mansfield and LaLa Ri wins the lip sync.",-
AS08E12,AS08,12,Grand Finale,2023-07-21,•,Finale,•,Finale Fabulosity,S0319,main,-,-,-,-,"The main challenge is The Top 2 perform individual show-stopping performances to original tracks specifically written for them. On the runway, the queens present looks for the category Finale Fabulosity. Jimbo is crowned the winner of the season, with Kandy Muse as runner-up.",-
AS09E01,AS09,1,Drag Queens Save the World,2024-05-17,The contestants must,Rumix,Reading is Fundamental,"Signature Look, Signature Fragrance",S0344,main,-,-,"$2,500 cash prize for their chosen charity",-,"The contestants must write and perform a verse to ""Drag Queens Save The World"", with Keke Palmer as guest judge. On the runway, the queens present looks for the category Signature Look, Signature Fragrance. Angeria Paris VanMicheals and Jorgeous take the top spots; Angeria Paris VanMicheals wins the lip sync.",-
AS09E02,AS09,2,The Paint Ball,2024-05-17,Serve three looks in The Paint Ball,Design,-,- Monochromatica,S0345,main,-,-,-,-,"The queens serve three looks in The Paint Ball, with Stephanie Hsu as guest judge. Gottmik and Plastique Tiara take the top spots; Gottmik wins the lip sync.",-
AS09E03,AS09,3,Snatch Game of Love,2024-05-24,Snatch Game of Love,Snatch Game,-,A Tail and Two Titties,S0346,main,-,-,-,-,"The main challenge is Snatch Game of Love, with Anitta as guest judge. On the runway, the queens present looks for the category A Tail and Two Titties. Monet X Change, Raven, and Terrence Meck appear as special guests. Gottmik and Nina West take the top spots; Gottmik wins the lip sync.",-
AS09E04,AS09,4,Smokin' Hot Firefighter Makeovers,2024-05-31,"In duos,",MakeOver,-,Smoking Hot Pop Stars,S0347,main,-,-,-,-,"In duos, the queens makeover firefighters into Drag pop stars and write and record verses for ""Pussy on Fire"", with Brothers Osbourne as guest judge. On the runway, the queens present looks for the category Smoking Hot Pop Stars. Roxxxy Andrews and Vanessa Vanjie take the top spots; Roxxxy Andrews and Vanessa Vanjie wins the lip sync.",-
AS09E05,AS09,5,Property Queens,2024-06-07,"In duos, create dragged up real estates",Advert,Soul Train Dance Off,Day to Night Ruveal,S0348,main,-,-,"$2,500 cash prize for their chosen charity",-,"In duos, the queens create dragged up real estates advertisements for obscure locations, with Alec Mapa as guest judge. On the runway, the queens present looks for the category Day to Night Ruveal. Tracy Tutor and The Teletubbies appear as special guests. Plastique Tiara and Roxxxy Andrews take the top spots; Roxxxy Andrews wins the lip sync.",-
AS09E06,AS09,6,The National Drag Convention Roast,2024-06-14,The National Drag Convention,Comedy,Straw Poll,Atomic Blonde,S0349,main,-,-,"$2,500 cash prize for their chosen charity and a Beautiful Benefactress Badge",-,"The main challenge is The National Drag Convention Roast, with Ruta Lee as guest judge. On the runway, the queens present looks for the category Atomic Blonde. Bob The Drag Queen appears as special guest. Angeria Paris VanMicheals and Plastique Tiara take the top spots; Angeria Paris VanMicheals wins the lip sync.",-
AS09E07,AS09,7,Meeting in the Ladies Room,2024-06-21,Act in the original film,Acting,Move the contents of one fruit basket to another basket using only their legs,"Widow, Weep For Me",S0215,main,-,-,Immunity from being cut off,-,"The queens act in the original film ""Meeting in the Ladies Room"" alongside RuPaul, with Colton Haynes as guest judge. On the runway, the queens present looks for the category Widow, Weep For Me. Angeria Paris VanMicheals and Nina West take the top spots; Angeria Paris VanMicheals wins the lip sync.",-
AS09E08,AS09,8,Make Your Own Kind of Rusic,2024-06-28,Create an outfit,Design,Photobomb,Make Your Own Kind of Rusic,S0350,main,-,-,"$2,500 cash prize for their chosen charity",-,"The queens create an outfit based on a RuPaul song, with Jeremy Scott as guest judge. On the runway, the queens present looks for the category Make Your Own Kind of Rusic. Plastique Tiara and Roxxxy Andrews take the top spots; Roxxxy Andrews wins the lip sync.",-
AS09E09,AS09,9,Rosemarie's Baby Shower: The Rusical,2024-07-05,Rosemarie's Baby Shower: The Rusical,Rusical,-,Bring Back My Pearls,S0351,main,-,-,-,-,"The main challenge is Rosemarie's Baby Shower: The Rusical, with Kristine W as guest judge. On the runway, the queens present looks for the category Bring Back My Pearls. David Steinberg and Miguel Zarate appear as special guests. Jorgeous and Shannel take the top spots; Jorgeous and Shannel wins the lip sync.",-
AS09E10,AS09,10,Lip-Sync Lalaparuza Smackdown,2024-07-12,Lip Sync LaLaPaRuZa Smackdown,LipSync,-,Lip Sync LaLaPaRuZa,S0069,main,-,-,-,-,"The main challenge is Lip Sync LaLaPaRuZa Smackdown. On the runway, the queens present looks for the category Lip Sync LaLaPaRuZa. Roxxxy Andrews and Shannel take the top spots; Roxxxy Andrews wins the lip sync.",-
AS10E01,AS10,1,"Winner Winner, Chicken Dinner",2025-05-09,The contestants must,Rumix,-,Slits and Tits,S0296,main,-,-,-,-,"The contestants must write and perform a verse to ""Winner Winner, Chicken Dinner."", with Ice Spice as guest judge. On the runway, the queens present looks for the category Slits and Tits. Aja and Irene The Alien take the top spots; Aja wins the lip sync.",-
AS10E02,AS10,2,Murder on the Dance Floor,2025-05-09,Improvise,Acting,Move a softball up the Pit Crew's body without hands,Coming and Going,S0297,main,-,-,"$2,500 cash prize",-,"The queens improvise in ""Murder on the Dance Floor"", with Colman Domingo as guest judge. On the runway, the queens present looks for the category Coming and Going. Bosco and Irene The Alien take the top spots; Bosco wins the lip sync.",-
AS10E03,AS10,3,Hoop Queens Makeovers,2025-05-16,Makeover,MakeOver,Shoot basketball free-throws,Drag Family Resemblance,S0298,main,-,-,Assign the makeover pairs,-,"The queens makeover collegiate basketball players and write and record verses for ""Shoot Your Shot"", with Kate Beckinsale as guest judge. On the runway, the queens present looks for the category Drag Family Resemblance. Bosco and Irene the Alien take the top spots; Irene the Alien wins the lip sync; DeJa Skye, Olivia Lux, and Phoenix are eliminated.",-
AS10E04,AS10,4,Eight Ball,2025-05-23,Design,Design,-,Eight Ball Eleganza,S0299,main,-,-,-,-,"The queens design an outfit using eight items found in an Eight-ball, with Susanne Bartsch as guest judge. On the runway, the queens present looks for the category Eight Ball Eleganza. Lydia B Kollins and Tina Burner take the top spots; Lydia B Kollins wins the lip sync.",-
AS10E05,AS10,5,Rappin’ Roast,2025-05-30,Write and perform verses,Comedy,-,Little Shop of Whores,S0300,main,-,-,-,-,"The queens write and perform verses roasting the other contestants, with Chappell Roan as guest judge. On the runway, the queens present looks for the category Little Shop of Whores. Jorgeous and Mistress Isabelle Brooks take the top spots; Jorgeous and Mistress Isabelle Brooks wins the lip sync.",-
AS10E06,AS10,6,Starrbooty: The Rebooty,2025-06-06,Starrbooty: The Rebooty,Rusical,-,"Wild, Wild West",S0301,main,-,-,-,-,"The main challenge is Starrbooty: The Rebooty, with Adam Shankman as guest judge. On the runway, the queens present looks for the category Wild, Wild West. Leland and Gabe Lopez appear as special guests. Jorgeous and Lydia B Kollins take the top spots; Jorgeous wins the lip sync; Kerri Colby, Nicole Paige Brooks, and Tina Burner are eliminated.",-
AS10E07,AS10,7,Wicked Good,2025-06-13,"In pairs,",Design,-,Good Witch and Wicked Witch,S0302,main,-,-,-,-,"In pairs, the queens create a look and backstory for a set of a Good Witch and a Wicked Witch, with Ariana Grande and Cynthia Erivo as guest judges. On the runway, the queens present looks for the category Good Witch and Wicked Witch. Daya Betty and Ginger Minj take the top spots; Ginger Minj wins the lip sync.",-
AS10E08,AS10,8,Stagecooch,2025-06-20,Perform in country girl groups,Girl Group,Clueless,"Night of a 1,000 Mileys",S0303,main,-,-,"$1,000 cash prize",-,"The queens perform in country girl groups at Stagecooch, with Jamal Sims as guest judge. On the runway, the queens present looks for the category Night of a 1,000 Mileys. Orville Peck appears as special guest. Denali and Ginger Minj take the top spots; Ginger Minj wins the lip sync.",-
AS10E09,AS10,9,The Golden Bitchelor,2025-06-27,Improvise,Acting,-,Paper Dolls,S0304,main,-,-,-,-,"The queens improvise as dogs in the dating show ""The Golden Bitchelor"", with Mayan Lopez as guest judge. On the runway, the queens present looks for the category Paper Dolls. Zane Phillips appears as special guest. Daya Betty and Ginger Minj take the top spots; Daya Betty wins the lip sync; Acid Betty, Alyssa Hunter and Denali are eliminated.",-
AS10E10,AS10,10,Tournament of All Stars Snatch Game,2025-07-04,Snatch Game,Snatch Game,-,Tear-A-Me-Suit,S0305,main,Q0098,-,-,"$10,000 cash prize","The main challenge is Snatch Game, with Sarah Michelle Gellar as guest judge. On the runway, the queens present looks for the category Tear-A-Me-Suit. Raja and Raven appear as special guests. Ginger Minj takes the top spot; Cynthia Lee Fontaine is eliminated.",-
AS10E11,AS10,11,Tournament of All Stars Talent Invitational,2025-07-11,Perform in the Tournament of All Stars,Talent Show,Reading Challenge,Foiled Again,S0306,main,Q0185,-,-,"$10,000 cash prize","The queens perform in the Tournament of All Stars Talent Invitational, with Devery Jacobs as guest judge. On the runway, the queens present looks for the category Foiled Again. Angeria Paris VanMicheals appears as special guest. Bosco takes the top spot; Mistress Isabelle Brooks is eliminated.",-
AS10E12,AS10,12,Tournament of All Stars Smackdown for the Crown,2025-07-18,•,Finale,•,-,S0307,main,-,-,-,-,"Angeria Paris VanMicheals appears as special guest. Ginger Minj is crowned the winner of the season, with Jorgeous as runner-up.",-
AS11E01,AS11,1,Break Dancin’ 2: Electric Rugaloo,2026-05-08,Write and perform a verse,Rumix,-,La Toyas R Us,S0338,main,-,-,-,-,"The queens write and perform a verse to ""Break Dancin' 2: Electric Rugaloo."", with La Toya Jackson as guest judge. On the runway, the queens present looks for the category La Toyas R Us. Dawn and Morgan McMichaels take the top spots; Morgan McMichaels wins the lip sync.",-
AS11E02,AS11,2,Bar Queen Couture,2026-05-08,Design a couture outfit,Design,Put on a pair of oversized underwear without using hands,Bar Queen Couture,S0339,main,-,-,\ $500 cash prize,-,"The queens design a couture outfit using materials inspired by gay bars, with Kate Hudson as guest judge. On the runway, the queens present looks for the category Bar Queen Couture. Raven appears as special guest. A'keria C Davenport and Dawn take the top spots; A'keria C Davenport wins the lip sync.",-
AS11E03,AS11,3,Shop Til U Drop,2026-05-15,Host a live shopping show,Advert,-,"Paris, France",S0340,main,-,-,-,-,"The queens host a live shopping show on the Home Spooky Network, with Christina Ricci as guest judge. On the runway, the queens present looks for the category Paris, France. Dawn and Morgan McMichaels take the top spots; Dawn wins the lip sync; Lucky Starzzz, Morgan McMichaels, Morphine Love Dion, and Mystique Summers are eliminated.",-
AS11E04,AS11,4,Duets: It Takes Two,2026-05-22,"In pairs,",Girl Group,-,You Butter Ask Somebody,S0341,main,-,-,-,-,"In pairs, the queens write and perform duets, with Renee Rapp as guest judge. On the runway, the queens present looks for the category You Butter Ask Somebody. Aura Mayari and Crystal Methyd take the top spots; Crystal Methyd wins the lip sync.",-
AS11E05,AS11,5,How-To Videos,2026-05-29,Create short informational videos,Advert,-,Barn This Way,S0342,main,-,-,-,-,"The queens create short informational videos on a topic of choice, with Gina Gershon as guest judge. On the runway, the queens present looks for the category Barn This Way. Crystal Methyd and Silky Nutmeg Ganache take the top spots; Silky Nutmeg Ganache wins the lip sync.",-
AS11E06,AS11,6,Too Many Daddies,2026-06-05,Makeover a gay dad,MakeOver,Slap Out of It!,Drag Family Resemblance,S0343,main,-,-,"$2,500 cash prize and tickets to Stop! That! Train!",-,"The queens makeover a gay dad into a drag family member and coach them for a lipsync performance of ""Too Many Daddies"", with Janelle James as guest judge. On the runway, the queens present looks for the category Drag Family Resemblance. Salina EsTitties and Vivacious take the top spots; Salina EsTitties wins the lip sync; April Carrion, Aura Mayari, Salina EsTitties, and Vivacious are eliminated.",-
AS11E07,AS11,7,Athletic Supporter Design Challenge,2026-06-12,Design a glamazonian outfit using high school sportswear materials.,Design,-,TBA,-,main,-,-,-,-,"The queens design a glamazonian outfit using high school sportswear materials, with Juno Temple as guest judge.",-
AS11E08,AS11,8,Rappin' Roast Redux,2026-06-19,-,-,-,-,-,main,-,-,-,-,-,-
AS11E09,AS11,9,That's What She Said,2026-06-26,-,-,-,-,-,main,-,-,-,-,-,-
AS11E10,AS11,10,Tell Me Something Good,2026-07-03,-,-,-,-,-,main,-,-,-,-,-,-
AS11E11,AS11,11,Tournament of All Stars Talent Rumble,2026-07-10,-,-,-,-,-,main,-,-,-,-,-,-
AS11E12,AS11,12,Disco Smackdown for the Crown,2026-07-17,-,-,-,-,-,main,-,-,-,-,-,-
CA01E01,CA01,1,Eh-Leganza Eh-Xtravaganza,2020-07-02,Canuck Couture Fantasy:,Design,Photoshoot with a high speed fan and snow blowing in their faces,-,S0397,main,Q0252,-,-,-,-,-
CA01E02,CA01,2,Her-Itage Moments,2020-07-09,Acting Challenge,Acting,The Nutsmacker: a crash course in ballet,Not My First Time,S0398,main,Q0251,-,-,-,-,-
CA01E03,CA01,3,Not Sorry Aboot It,2020-07-16,"Write, record and perform in a song",Girl Groups,"Canada Gay-M: Be co-anchors for Canada's premier gay morning show and read off a teleprompter in English, French, and ""Gay-lish""",Québec-ky With The Good Hair,S0399,main,Q0250,-,-,-,-,-
CA01E04,CA01,4,Single Use Queens,2020-07-23,Design and create,Design,Underwear Memory Matching,-,S0400,main,Q0249,-,-,-,-,-
CA01E05,CA01,5,The Snatch Game,2020-07-30,Snatch Game,Snatch Game,Reading is Fundamental,Night of a 1000 Céline Dions,S0401,main,Q0248,-,-,-,-,-
CA01E06,CA01,6,Star Sixty-Nine,2020-08-06,"In teams,",Advert,Psychic Hotline Operators,Canadian Tux-She-Do: Denim on Denim on Denim,S0402,main,Q0247,-,-,-,-,-
CA01E07,CA01,7,Miss Loose Jaw,2020-08-13,Compete in Drag Race's very first pageant,Acting,-,Pageant Perfection,S0403,main,Q0246,-,-,-,-,-
CA01E08,CA01,8,Welcome to the Family,2020-08-20,Makeover,Make Over,Everybody Loves Puppets,A Family Affair,S0404,main,Q0245,-,-,-,-,-
CA01E09,CA01,9,The Snow Ball,2020-08-27,Showcase 3 frozen looks in,Design,Sing Canada's National Anthem as a local chanteuse,-,S0405,main,Q0241,-,-,-,-,-
CA01E10,CA01,10,U Wear It Well,2020-09-03,Write and record a verse for a performance,Finale,-,Coronation Eleganza,-,main,-,-,-,-,-,-
CA02E01,CA02,1,Lost and Fierce,2021-10-14,Create a haute-check couture look,Design,Pose for a,-,S0382,main,Q0264,-,-,-,-,-
CA02E02,CA02,2,Under the Big Top,2021-10-21,Perform in the,Rusical,Queen of My Neighborhood Pageant,Circus Bezerkus,S0383,main,Q0263,-,-,-,-,-
CA02E03,CA02,3,Screech,2021-10-28,Overact in a slasher film,Acting,-,Good Girl Gone Bad,S0384,main,Q0262,-,-,-,-,-
CA02E04,CA02,4,Snatch Game,2021-11-04,Snatch Game,Snatch Game,Reading is Fundamental,Made in Canada,S0385,main,Q0261,-,-,-,-,-
CA02E05,CA02,5,Bye Flop,2021-11-11,Perform as country pop,Girl Groups,"Pair up, get into quick drag, and give a lesson on safe sex",Monochromatica: Future Pop Princess,S0386,main,Q0260,-,-,-,-,-
CA02E06,CA02,6,The Sinner's Ball,2021-11-18,Present three looks in,Design,Get into artiste quick drag and,-,S0387,main,Q0259,-,-,-,-,-
CA02E07,CA02,7,The Roast of Brooke Lynn Hytes,2021-11-25,Partake in the,Comedy,"Sound off on the highs and lows of this season's fashion on Brad's new show,",Dungeons and Drag Queens,S0388,main,Q0258,-,-,-,-,-
CA02E08,CA02,8,Prom,2021-12-02,Pair up with teenagers for a,Make Over,Receive live calls from family members,Cool Mom and Prom Queen,S0389,main,Q0257,-,-,-,-,-
CA02E09,CA02,9,The Reunion,2021-12-09,-,Reunion,-,-,-,main,Q0256,-,-,-,-,-
CA02E10,CA02,10,Queen of the North,2021-12-16,Write and record a verse for a performance,Finale,•,Coronation Eleganza,S0199,main,-,-,-,-,-,-
CA03E01,CA03,1,Sidewalk to Catwalk,2022-07-14,Create an entirely new look,Design,Sissy That Sidewalk rooftop fashion show,Sidewalk to Catwalk,S0414,main,Q0276,-,-,-,-,-
CA03E02,CA03,2,The Who-Knows,2022-07-21,Host the Who-Knows Awards Show,Stand Up,Take hockey jerseys and get into quick drag.,Goddesses of the Ancient World,S0415,main,Q0275,-,-,-,-,-
CA03E03,CA03,3,Ruets,2022-07-28,"In pairs,",Lip Sync,Make Brooke laugh during a date.,Sleeves,S0416,main,Q0274,-,-,-,-,-
CA03E04,CA03,4,Bitch Stole My Look,2022-08-04,Create a look,Design,Improv your way through a Tuck Talk sponsored by Trojan.,Bitch Stole My Look,S0417,main,Q0273,-,-,-,-,-
CA03E05,CA03,5,Snatch Game,2022-08-11,Snatch Game,Snatch Game,Reading is Fundamental,Periodic Table of Elements,S0418,main,Q0272,-,-,-,-,-
CA03E06,CA03,6,Cosmetic Queens,2022-08-18,Film a commercial,Advert,Drag Family,Paint,S0419,main,Q0271,-,-,-,-,-
CA03E07,CA03,7,Squirrels Trip: The Rusical,2022-08-25,Perform in,Rusical,Audition,Dystopian Drag,S0420,main,Q0270,-,-,-,-,-
CA03E08,CA03,8,Masquerade Ball,2022-09-01,Present three looks in,Design,-,-,S0421,main,Q0269,-,-,-,-,-
CA03E09,CA03,9,True North Strong (and Fierce),2022-09-08,Write and record a verse,Finale,•,Coronation Eleganza,S0422,main,Q0268,-,-,-,-,-
CA04E01,CA04,1,Premiere Ball,2023-11-16,Present three looks,Runway,-,-,S0423,main,-,-,-,-,-,-
CA04E02,CA04,2,QV-She,2023-11-23,Advertise a drag look product,Advert,-,Gemstones,S0424,main,Q0287,-,-,-,-,-
CA04E03,CA04,3,OH-SHE-GAGGIN,2023-11-30,Perform as rival girl groups,Girl Groups,Get into quick drag and,Sunglasses at Night,S0425,main,Q0286,-,-,-,-,-
CA04E04,CA04,4,Out of the Closet,2023-12-07,Design a look,Design,Metallic Photoshoot,Out of the Closet,-,main,-,-,-,-,-,-
CA04E05,CA04,5,Snatch Game,2023-12-14,Snatch Game,Snatch Game,Reading Challenge,Steampunk,S0426,main,Q0285,-,-,-,-,-
CA04E06,CA04,6,Lip Sync Slay Offs,2023-12-21,Face off in the,Lip Sync,-,-,S0427,main,Q0284,-,-,-,-,-
CA04E07,CA04,7,From Drags to Riches: The Rusical,2023-12-28,Star in,Rusical,Get in quick drag and,Always a Bridesmaid,S0428,main,Q0282,-,-,-,-,-
CA04E08,CA04,8,A Star Is Born,2024-01-04,Makeover,Make Over,Get a makeover,A Star is Born,S0429,main,Q0281,-,-,-,-,-
CA04E09,CA04,9,Grand Finale,2024-01-11,Write and record a verse,Finale,•,Coronation Eleganza,S0430,main,Q0280,-,-,-,-,-
CA05E01,CA05,1,Go Off Queen,2024-11-21,Write a verse,Rumix,-,You Oughta Know... Me,S0406,main,-,-,-,-,-,-
CA05E02,CA05,2,Greetings Queenlings,2024-11-28,"In teams,",Advert,-,Time and Place,S0407,main,Q0298,-,-,-,-,-
CA05E03,CA05,3,The Slayoffs: Teams Edition,2024-12-05,Face off the,Lip Sync,-,-,S0408,main,Q0297,-,-,-,-,-
CA05E04,CA05,4,Fast Fashion,2024-12-12,Design,Design,Boudoir photoshoot,-,S0409,main,Q0296,-,-,-,-,-
CA05E05,CA05,5,The One Where They Went '90s,2024-12-19,"In teams,",Girl Groups,Get in quick drag and audition to be a '90s showcase supermodel,Grunge and Glamour,S0410,main,Q0295,-,-,-,-,-
CA05E06,CA05,6,Snatch Game,2024-12-26,Snatch Game,Snatch Game,Reading Challenge,Alien Superstar,S0403,main,Q0294,-,-,-,-,-
CA05E07,CA05,7,The Devil Wore Custom,2025-01-02,Design,Design,Get in quick drag and get interviewed to be Brooke Lynn's assistant,-,S0411,main,Q0293,-,-,-,-,-
CA05E08,CA05,8,What Just Happened?!,2025-01-09,Be guests on the late night talk show,Acting,Get in quick drag and become a field reporter for Brad News,Statuesque,S0412,main,Q0292,-,-,-,-,-
CA05E09,CA05,9,Grand Finale,2025-01-16,Write and record,Finale,•,Coronation Eleganza,S0413,main,Q0291,-,-,-,-,-
CA06E01,CA06,1,Not Sorry Aboot It,2025-11-20,Write a verse,Rumix,-,More is More,S0049,main,-,-,-,-,-,-
CA06E02,CA06,2,Yachty Girls,2025-11-27,"In teams,",Advert,-,In the Shadows,S0390,main,Q0310,-,-,-,-,-
CA06E03,CA06,3,Pick Your Poison,2025-12-04,Choose between,Snatch Game,-,Scene Stealers (Design),S0391,main,Q0309,-,-,-,-,-
CA06E04,CA06,4,Reading Battles are Back Back Back Again,2025-12-11,Reading Battles,Comedy,Get in quick drag and get a fashion consultation by Carson Kressley,My Chemical Reaction,S0392,main,Q0308,-,-,-,-,-
CA06E05,CA06,5,The Shade,2025-12-18,"In teams,",Acting,Get in quick drag and sing karaoke to iconic verses from,A Perp Walk to Remember,S0393,main,Q0307,-,-,-,-,-
CA06E06,CA06,6,Slayoffs,2025-12-25,Face off in the,Lip Sync,-,-,S0394,main,Q0306,-,-,-,-,-
CA06E07,CA06,7,Paris (Ontario) Fashion Week,2026-01-01,Design,Design,Get in quick drag and star in a perfume commercial,-,S0395,main,Q0304,-,-,-,-,-
CA06E08,CA06,8,"Charisma, Uniqueness, Nerve, and Talent",2026-01-08,-,Rusical,-,Uniqueness,S0396,main,Q0303,-,-,-,-,-
CA06E09,CA06,9,Pop Queens of the North,2026-01-15,Write and record,Finale,•,Coronation Eleganza,S0196,main,Q0302,-,-,-,-,-
UK01E01,UK01,1,The Royal Queens,2019-10-03,Rule the,Runway,Take part in a photoshoot challenge depicting the beheading of Anne Boleyn.,Queen of Your Hometown and Queen Elizabeth Realness,S0487,main,Q0319,-,-,Ru-Peter Badge,"RuPaul brings the award-winning global phenomenon to the UK for the first time. Ten of the country's most fabulous drag queens will compete in the Olympics of drag in the hope that RuPaul, queen of queens, will crown them as the UK's first Drag Race Superstar.",-
UK01E02,UK01,2,Downton Draggy,2019-10-10,Act in,Acting,-,Bond Girl Glamourama,S0488,main,Q0318,-,-,Ru-Peter Badge,"This week the queens' acting skills are put to the test as they star in a sumptuous new comedy costume drama - Downton Draggy. Game of Thrones star Maisie Williams joins Michelle Visage and Graham Norton on the judging panel as another queen exits the competition.",-
UK01E03,UK01,3,Posh On A Penny,2019-10-17,Create a show-stopping outfit,Design,Dance around a maypole,-,S0004,main,Q0317,-,A 15-second head start at getting materials,Ru-Peter Badge,"This week RuPaul tests the queens' sewing skills and fashion sense, as they are challenged to create show-stopping outfits from junk found at a car boot sale. The original queen of British fashion, Dame Twiggy, joins Michelle Visage and Graham Norton on the judging panel as a third queen sashays away from the competition. Also, Drag Race All-Star Raven makes a cheeky guest appearance.",-
UK01E04,UK01,4,The Snatch Game,2019-10-24,Snatch Game,Snatch Game,-,Weird Science,S0489,main,Q0316,-,-,Ru-Peter Badge,"This week the queens take on the iconic Snatch Game challenge, where they must deliver their best celebrity impersonations against a classic TV game show backdrop. Special guests Lorraine Kelly and Stacey Dooley join in the fun. On the judging panel Spice Girl legend Geri Horner joins Michelle Visage and Alan Carr as another queen is eliminated from the competition.",-
